,Unnamed: 0,player_id,player_name,games,time,gf,xg,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team,npg,npxG,xGChain,xGBuildup,season
16065,16065,797,Youssouf Mulumbu,17,900,0,0.476535089313984,0,0.300714537501335,12,5,1,1,M S,West Bromwich Albion,0,0.476535089313984,1.86326528713107,1.71422628313303,2015
16066,16066,803,Ben Foster,28,2488,0,0.0,0,0.0,0,0,2,0,GK,West Bromwich Albion,0,0.0,1.09789383690804,1.09789383690804,2015
16067,16067,808,Claudio Yacob,20,1385,0,0.253763836808503,0,0.102375591173768,8,4,5,1,M S,West Bromwich Albion,0,0.253763836808503,1.58115272223949,1.35238171927631,2015
16068,16068,820,Boaz Myhill,11,932,0,0.0,0,0.0,0,0,1,0,GK S,West Bromwich Albion,0,0.0,0.57101808488369,0.57101808488369,2015
16069,16069,855,Cristian Gamboa,10,223,0,0.0310176741331816,1,0.229875206947327,1,3,1,0,D S,West Bromwich Albion,0,0.0310176741331816,0.713667292147875,0.560071436688304,2015
16070,16070,880,Callum McManaman,8,355,0,0.265282675623894,1,0.685582235455513,4,7,1,0,F M S,West Bromwich Albion,0,0.265282675623894,0.566424869000912,0.148219272494316,2015
16071,16071,893,Sébastien Pocognoli,15,1228,0,0.112791964784265,0,1.16931704618037,7,9,1,0,D,West Bromwich Albion,0,0.112791964784265,2.00241842120886,1.3211263641715,2015
16072,16072,894,Andre Wisdom,24,1971,0,0.343107144348323,1,0.498774434439838,3,9,1,0,D S,West Bromwich Albion,0,0.343107144348323,5.62668683379889,5.09701626747847,2015
16073,16073,4389,Chris Baird,19,802,0,0.128739031031728,0,0.26984634436667,4,5,2,0,D M S,West Bromwich Albion,0,0.128739031031728,1.80951309762895,1.67765354178846,2015
16074,16074,4479,Jason Davidson,2,101,0,0.0,0,0.0524008013308048,0,1,0,0,D S,West Bromwich Albion,0,0.0,0.0524008013308048,0.0,2015
